DISTRICT_NAME,Crop_Year,Area,Production,K,N,P,temperature,humidity,ph,rainfall,season
DHARWAD,2004,202,899,41,35,24,28.45413499,86.22016382,6.83528554,209.2255178,Summer
DHARWAD,2010,273,883,47,33,20,34.60578725,66.97806384,7.041903857,393.6590402,Summer
DHARWAD,2003,226,878,60,34,6,25.33347448,71.07899105,6.198849775,180.3543137,Summer
DHARWAD,2009,277,846,49,33,18,33.46206487,81.39798936,6.484165381,439.6979728,Summer
DHARWAD,2007,259,791,45,45,10,31.4770292,79.76874643,6.522517414,100.819545,Summer
DHARWAD,2011,195,663,41,45,14,25.75357485,84.9160324,6.204046282,108.7526068,Summer
DHARWAD,2002,263,656,59,30,11,25.78997843,61.18846318,6.505540884,430.0549273,Summer
DHARWAD,2008,135,408,43,43,14,25.22588577,80.2032137,6.412401509,169.050138,Summer
DHARWAD,2006,139,397,41,53,6,26.35053421,81.78257619,6.240566059,390.3682224,Summer
DHARWAD,2014,123,376,60,33,7,31.07654392,61.36474008,7.031474192,360.0224713,Summer
DHARWAD,2012,96,305,51,35,14,25.53279423,70.4136815,7.389101926,114.2722759,Summer
DHARWAD,2013,89,301,48,33,19,34.07952451,79.15131246,6.440319405,419.5600518,Summer
GADAG,2005,1847,8212,45,50,5,27.55666641,86.97230102,6.532585895,324.5714499,Kharif
GADAG,2005,1847,8212,58,33,9,31.20534605,64.8811086,7.308950836,200.4011655,Kharif
GADAG,2005,1847,8212,50,37,13,34.74140829,73.75157785,6.473208641,405.7583896,Kharif
GADAG,2006,1495,4122,52,41,7,34.42330984,79.88119416,7.100006065,323.2504123,Kharif
GADAG,2006,1495,4122,52,33,15,26.75346808,70.66481497,6.218132301,176.6644933,Kharif
GADAG,2006,1495,4122,57,32,11,27.18634432,72.9908154,7.317125261,127.5875102,Kharif
GADAG,2013,1362,3906,54,37,9,31.80134718,84.94473134,6.033842493,485.3604066,Kharif
GADAG,2007,1473,3705,53,33,14,26.21826274,71.83865428,7.48953239,314.7533302,Kharif
GADAG,2007,1473,3705,53,33,14,31.18756135,89.22191226,6.106904202,444.656833,Kharif
GADAG,2007,1473,3705,47,33,20,29.33693538,69.18582829,7.446733102,192.1415987,Kharif
GADAG,2011,1063,2933,49,36,15,32.14007757,61.79457539,6.115654953,475.6223352,Kharif
GADAG,2003,1244,2867,44,33,23,32.3357081,69.39607135,7.334984118,252.6482237,Kharif
GADAG,2002,1233,2732,40,49,11,26.43377694,76.34020091,6.601684242,221.1193143,Kharif
GADAG,2002,1233,2732,50,33,17,31.06117708,74.81352176,7.066618154,239.74586,Kharif
GADAG,2002,1233,2732,53,32,15,32.87937867,66.44189468,7.198924973,403.5788024,Kharif
GADAG,2014,1044,2594,40,48,12,31.79865542,72.51823502,6.501149643,396.8834703,Kharif
GADAG,2012,895,2125,42,48,10,26.25290547,79.07342253,6.253447029,448.0726529,Kharif
GADAG,2000,888,2118,50,35,15,28.42910047,89.93214086,6.254578109,321.4873693,Kharif
GADAG,2000,888,2118,40,54,6,29.62321842,64.78382679,7.210374386,101.5140469,Kharif
GADAG,2000,888,2118,40,38,22,28.73831522,84.12967395,7.135497412,277.045029,Kharif
GADAG,2010,865,1914,49,41,10,29.74528021,76.87425861,7.424566842,313.1728046,Kharif
GADAG,2010,865,1914,40,51,9,32.90374028,63.6814678,6.710908591,206.3787957,Kharif
GADAG,2010,865,1914,48,36,16,30.7606273,69.37445478,7.244554265,199.0579052,Kharif
GADAG,1998,815,1884,43,32,25,31.71650354,72.87167767,6.271675241,446.4680988,Kharif
GADAG,1999,816,1882,59,36,5,32.295482,79.39745197,6.672312205,115.4918529,Kharif
GADAG,2008,1100,1755.6,57,31,12,33.31321927,67.28769377,7.456801322,397.6218704,Kharif
GADAG,2008,1100,1755.6,57,38,5,30.29395685,79.59438553,6.678922949,251.89258,Kharif
GADAG,2008,1100,1755.6,54,37,9,26.12531385,62.75938109,7.12682718,414.4734668,Kharif
GADAG,2001,705,1411,52,37,11,29.17391399,75.04820604,6.198535738,281.7955273,Kharif
GADAG,2001,705,1411,52,34,14,30.94144775,79.3702285,6.015094405,294.9142186,Kharif
GADAG,2001,705,1411,54,41,5,34.1004399,82.57792734,7.370074703,106.7003649,Kharif
GADAG,2004,679,1399.76,46,38,16,26.08981963,63.81127494,7.333591295,116.7474061,Kharif
GADAG,2009,928,819.89,49,45,6,33.42558276,79.14731893,7.000012153,256.8074359,Kharif
GADAG,2009,928,819.89,45,31,24,34.40569122,62.65700424,6.734494567,457.9506151,Kharif
GADAG,2009,928,819.89,43,30,27,26.55297823,83.20342017,7.440815799,418.5874147,Kharif
GADAG,2001,3,4,43,44,13,31.53346343,82.14004101,6.500343222,295.9248796,Rabi
GADAG,1998,2,3,28,45,27,38.68319059,93.46358271,6.604993475,124.2651719,Rabi
GADAG,2010,1480,4682,54,34,12,30.79205726,75.12482109,6.099185081,337.8378424,Summer
GADAG,2005,1087,4402,42,41,17,34.33886506,69.65945017,7.050544001,315.4935066,Summer
GADAG,2013,1565,4166,52,30,18,27.15065777,85.78039593,6.047882022,101.8233973,Summer
GADAG,2014,999,3405,43,49,8,31.90759284,87.71115994,6.494233426,457.9240874,Summer
GADAG,2009,1084,2899,40,50,10,26.83115188,82.17793825,6.640324001,245.3950478,Summer
GADAG,2004,664,2683,46,42,12,30.6695153,66.78200908,6.153389045,267.8731303,Summer
GADAG,2012,682,1651,51,31,18,32.25044306,80.37995767,6.508612002,297.9507217,Summer
GADAG,2011,644,1474,46,44,10,29.13659979,62.4457276,6.780533733,420.0382231,Summer
GADAG,2006,883,1359,47,30,23,32.47487256,81.89644339,6.802498769,245.9951627,Summer
GADAG,2007,517,1223,40,55,5,27.93587277,64.55123788,6.299246414,112.1528628,Summer
GADAG,2003,299,1079,40,55,5,26.90669593,78.03709138,6.578496501,155.755351,Summer
GADAG,1999,328,961,60,32,8,28.39729473,61.18990041,6.00203635,265.9823439,Summer
GADAG,2008,805,906,59,31,10,32.32625387,64.57254225,7.088082198,458.6550339,Summer
GADAG,2001,324,779,46,35,19,25.13447738,89.26752796,6.537262471,373.8070834,Summer
GADAG,1998,227,678,53,35,12,31.26041636,84.49589575,6.910253244,207.4008627,Summer
GADAG,2000,264,668,50,45,5,26.47245934,64.49304939,7.174923324,440.4711397,Summer
GADAG,2002,180,333,56,32,12,28.27433027,84.24596362,7.15899035,132.7759914,Summer
GULBARGA,2007,52131,141389,57,33,10,34.76543676,61.84473447,7.453369068,337.9866585,Kharif
GULBARGA,2007,52131,141389,40,41,19,34.56871716,85.96945681,6.042829282,387.0176947,Kharif
GULBARGA,2007,52131,141389,50,35,15,32.3357081,69.39607135,7.334984118,252.6482237,Kharif
GULBARGA,2007,52131,141389,51,34,15,30.29395685,79.59438553,6.678922949,251.89258,Kharif
GULBARGA,2005,49114,129091,55,40,5,29.87822078,76.30600724,6.394525396,178.3441443,Kharif
GULBARGA,2005,49114,129091,52,30,18,33.3684912,82.78229534,6.159021818,489.3000484,Kharif
GULBARGA,2005,49114,129091,50,44,6,29.17391399,75.04820604,6.198535738,281.7955273,Kharif
GULBARGA,2005,49114,129091,56,35,9,26.75346808,70.66481497,6.218132301,176.6644933,Kharif
GULBARGA,2008,47292,122202.53,52,33,15,32.41066224,65.34480942,7.452087462,378.473842,Kharif
GULBARGA,2008,47292,122202.53,51,43,6,27.18634432,72.9908154,7.317125261,127.5875102,Kharif
GULBARGA,2008,47292,122202.53,58,34,8,26.08981963,63.81127494,7.333591295,116.7474061,Kharif
GULBARGA,2008,47292,122202.53,46,39,15,34.40569122,62.65700424,6.734494567,457.9506151,Kharif
GULBARGA,2006,47975,107324,50,44,6,26.75218223,80.14930262,6.571628966,382.208031,Kharif
GULBARGA,2006,47975,107324,55,36,9,33.59661319,63.08016471,6.516362802,424.1140483,Kharif
GULBARGA,2006,47975,107324,53,41,6,26.43377694,76.34020091,6.601684242,221.1193143,Kharif
GULBARGA,2006,47975,107324,42,45,13,31.18756135,89.22191226,6.106904202,444.656833,Kharif
GULBARGA,2004,39664,92317.96,55,35,10,32.90856545,74.5925629,7.165719471,478.2988377,Kharif
GULBARGA,2004,39664,92317.96,41,54,5,26.08981963,63.81127494,7.333591295,116.7474061,Kharif
GULBARGA,2009,39593,91024.31,51,44,5,33.18004332,86.63595925,7.244841275,482.1499895,Kharif
GULBARGA,2009,39593,91024.31,44,36,20,27.55666641,86.97230102,6.532585895,324.5714499,Kharif
GULBARGA,2009,39593,91024.31,50,38,12,27.55666641,86.97230102,6.532585895,324.5714499,Kharif
GULBARGA,2009,39593,91024.31,60,33,7,32.90374028,63.6814678,6.710908591,206.3787957,Kharif
GULBARGA,2003,32457,75482,48,35,17,33.3684912,82.78229534,6.159021818,489.3000484,Kharif
GULBARGA,2003,32457,75482,49,42,9,29.33693538,69.18582829,7.446733102,192.1415987,Kharif
GULBARGA,2002,25098,48090,42,30,28,32.42150233,80.04324721,6.193642811,430.3865791,Kharif
GULBARGA,2002,25098,48090,57,35,8,27.09173588,71.46366541,6.496218274,251.1992147,Kharif
GULBARGA,2002,25098,48090,50,38,12,28.42910047,89.93214086,6.254578109,321.4873693,Kharif
GULBARGA,2002,25098,48090,48,42,10,31.20534605,64.8811086,7.308950836,200.4011655,Kharif
GULBARGA,2001,18722,32644,40,38,22,25.01810339,75.7632594,7.300813947,497.2682921,Kharif
GULBARGA,2001,18722,32644,53,31,16,32.295482,79.39745197,6.672312205,115.4918529,Kharif
GULBARGA,2001,18722,32644,50,31,19,31.06117708,74.81352176,7.066618154,239.74586,Kharif
GULBARGA,2000,16485,25012,49,33,18,28.99144874,89.89030152,7.378738998,201.9139374,Kharif
GULBARGA,2000,16485,25012,47,41,12,31.71650354,72.87167767,6.271675241,446.4680988,Kharif
GULBARGA,2000,16485,25012,49,42,9,30.94144775,79.3702285,6.015094405,294.9142186,Kharif
GULBARGA,1998,13228,17439,51,40,9,30.95535188,61.05467115,6.987306942,437.9007871,Kharif
GULBARGA,1999,10705,16115,55,35,10,26.49027109,82.20760652,7.267428494,491.2970482,Kharif
GULBARGA,1999,10705,16115,47,44,9,26.87371969,64.7242487,6.978896898,180.0294854,Kharif
GULBARGA,1999,10705,16115,45,45,10,29.62321842,64.78382679,7.210374386,101.5140469,Kharif
GULBARGA,1997,6591,12179,43,40,17,34.37027057,81.91672224,6.844353565,298.9065169,Kharif
GULBARGA,2013,4281,11335,50,38,12,25.89432311,86.92987617,6.10469143,333.091223,Kharif
GULBARGA,2013,4281,11335,41,40,19,28.42910047,89.93214086,6.254578109,321.4873693,Kharif
GULBARGA,2011,3282,5331,48,32,20,26.79365565,65.33866429,7.33242165,474.1375573,Kharif
GULBARGA,2011,3282,5331,60,35,5,29.17690618,73.90289721,6.711124144,225.6145066,Kharif
GULBARGA,2012,2799,4834,55,38,7,30.35321086,71.23531449,6.428149057,211.1691428,Kharif
GULBARGA,2012,2799,4834,40,48,12,28.77056642,62.53944403,7.404731341,283.8734747,Kharif
GULBARGA,2010,3033,4822,41,38,21,28.21381551,78.34658479,6.450182674,441.5698008,Kharif
GULBARGA,2010,3033,4822,59,36,5,33.18004332,86.63595925,7.244841275,482.1499895,Kharif
GULBARGA,2010,3033,4822,47,40,13,34.42330984,79.88119416,7.100006065,323.2504123,Kharif
GULBARGA,2010,3033,4822,46,41,13,26.87371969,64.7242487,6.978896898,180.0294854,Kharif
GULBARGA,2014,1556,2887,44,48,8,33.98833444,69.44004113,7.193947575,328.4653455,Kharif
GULBARGA,2014,1556,2887,44,45,11,29.87822078,76.30600724,6.394525396,178.3441443,Kharif
GULBARGA,2002,4913,12198,52,43,5,23.00445915,82.3207629,7.840207144,263.9642476,Rabi
GULBARGA,2004,3599,11522,44,51,5,20.13017482,81.60487287,7.628472891,262.7173405,Rabi
GULBARGA,2005,5485,10745,44,39,17,23.05804872,83.37011772,7.073453503,251.0549998,Rabi
GULBARGA,2003,4701,9863,43,39,18,26.49109635,80.15836264,6.980400905,242.8640342,Rabi
GULBARGA,1998,4595,9858,51,38,11,26.54348085,84.67353597,7.072655622,183.6222657,Rabi
GULBARGA,2000,3976,8518,48,40,12,20.87974371,82.00274423,6.502985292,202.9355362,Rabi
GULBARGA,2008,5122,7980,52,41,7,24.51588066,83.5352163,6.685346424,230.4462359,Rabi
GULBARGA,2006,4237,5543,46,37,17,22.70883798,82.63941394,5.70080568,271.3248604,Rabi
GULBARGA,2007,3448,5477,60,34,6,20.27774362,82.89408619,5.718627178,241.9741949,Rabi
GULBARGA,2001,7271,4620,53,34,13,21.77046169,80.31964408,7.038096361,226.6555374,Rabi
GULBARGA,2009,2164,4529,44,34,22,23.22397386,83.03322691,6.336253525,221.2091958,Rabi
GULBARGA,1997,1846,3963,49,34,17,21.40865769,83.3293191,5.935745417,287.5766935,Rabi
GULBARGA,1999,1847,3867,54,37,9,23.35905428,83.59512273,5.333322606,188.413665,Rabi
GULBARGA,2012,1623,2277,43,48,9,26.80079604,80.88684822,5.108681786,284.4364567,Rabi
GULBARGA,2013,875,1949,44,51,5,24.01497622,82.05687182,6.98435366,185.2773389,Rabi
GULBARGA,2010,608,1850,51,32,17,26.52723513,81.41753846,5.386167788,264.6148697,Rabi
GULBARGA,2011,575,718,51,31,18,23.97898217,81.45061596,7.50283396,250.0832336,Rabi
GULBARGA,2014,356,452,53,39,8,25.66585205,80.66385045,6.94801983,209.5869708,Rabi
GULBARGA,2004,34143,148297,50,44,6,30.69444324,89.07917539,6.5923208,293.1504676,Summer
GULBARGA,2005,35536,109650,48,45,7,33.47219836,62.49594209,6.145305163,399.8863919,Summer
GULBARGA,2003,28529,104074,50,41,9,34.2913179,74.81842607,7.326344102,452.8532039,Summer
GULBARGA,2008,40326,86388,40,52,8,25.32393032,85.41725849,6.949547969,162.9678319,Summer
GULBARGA,2009,37715,84951,41,31,28,31.47878133,63.28802512,6.111940962,302.7198484,Summer
GULBARGA,2007,35232,76379,44,39,17,26.46712349,84.47715211,6.955860646,417.4234806,Summer
GULBARGA,2006,35031,75944,56,37,7,28.35989185,85.47978393,6.169192316,473.685688,Summer
GULBARGA,2002,17599,41226,58,31,11,26.12528285,72.79891254,7.360540349,284.4375907,Summer
GULBARGA,2001,18722,32644,42,33,25,25.07856395,87.58947088,6.901928644,452.03879,Summer
GULBARGA,2001,15635,28281,58,37,5,26.89849874,89.61528749,7.335634991,356.2276716,Summer
GULBARGA,2000,11749,27759,57,36,7,27.3494979,67.27777454,6.424206612,453.999228,Summer
GULBARGA,2000,16485,25012,46,48,6,25.32393032,85.41725849,6.949547969,162.9678319,Summer
GULBARGA,1999,7462,23145,59,30,11,30.05817335,60.1202207,7.495380269,249.757132,Summer
GULBARGA,1998,13228,17439,50,44,6,25.33347448,71.07899105,6.198849775,180.3543137,Summer
GULBARGA,1999,10705,16115,41,50,9,32.47487256,81.89644339,6.802498769,245.9951627,Summer
GULBARGA,1998,4379,14038,58,34,8,31.3774653,84.27947514,6.64665947,170.0033725,Summer
GULBARGA,1997,6591,12179,41,45,14,33.65338947,65.32984917,7.17274929,231.7932761,Summer
GULBARGA,2014,3744,4542,53,37,10,30.27488281,77.706237,6.193765015,421.9628984,Summer
GULBARGA,2010,901,2913,40,51,9,25.76487699,65.16739807,7.485666249,350.2130833,Summer
GULBARGA,1997,636,1792,47,30,23,25.87867882,63.19339921,7.218294856,340.8768915,Summer
GULBARGA,2013,122,249,54,38,8,32.79295767,88.16114494,6.017184935,213.6047597,Summer
GULBARGA,2012,140,210,59,33,8,25.47404722,78.4929651,6.846814979,186.3751071,Summer
GULBARGA,2011,106,182,54,31,15,33.82215123,73.93521713,6.531223101,309.1151648,Summer
HASSAN,2013,50260,153841,56,35,9,31.06888437,78.11771263,6.403775619,321.5295198,Kharif
HASSAN,2013,50260,153841,58,33,9,29.17391399,75.04820604,6.198535738,281.7955273,Kharif
HASSAN,1999,54588,153597,42,48,10,27.36398921,77.83530969,6.704963338,423.5757588,Kharif
HASSAN,1997,53948,147084,57,30,13,30.14329992,78.08347139,6.743989647,266.0094855,Kharif
HASSAN,2014,45653,140563,57,33,10,29.77137596,79.26939011,7.257715052,212.7256475,Kharif
HASSAN,2014,45653,140563,54,37,9,26.75218223,80.14930262,6.571628966,382.208031,Kharif
HASSAN,2001,52286,132604,42,39,19,26.1911459,67.96259246,7.372010954,100.0628893,Kharif
HASSAN,2000,54598,131867,58,30,12,30.7284167,87.79182883,6.028154669,345.4121369,Kharif
HASSAN,1998,55878,129213,43,33,24,29.20486113,70.96287787,7.154018336,220.2670649,Kharif
HASSAN,2004,51406,128437.89,41,36,23,25.63294992,88.91331106,6.799541553,426.7772474,Kharif
HASSAN,2004,51406,128437.89,53,34,13,27.55666641,86.97230102,6.532585895,324.5714499,Kharif
HASSAN,2011,46451,119911,58,30,12,25.41930292,84.8639812,7.05745886,209.1782755,Kharif
HASSAN,2011,46451,119911,41,39,20,31.36874988,83.1759622,6.105782713,401.0808744,Kharif
HASSAN,2006,48517,117396,47,41,12,29.21063014,73.69450202,6.387730386,189.3312981,Kharif
HASSAN,2006,48517,117396,46,32,22,29.21063014,73.69450202,6.387730386,189.3312981,Kharif
HASSAN,2008,47315,115969.07,51,43,6,34.87642755,71.10974584,6.488288977,307.6601924,Kharif
HASSAN,2008,47315,115969.07,57,38,5,29.33693538,69.18582829,7.446733102,192.1415987,Kharif
HASSAN,2007,46186,113954,40,51,9,30.05869479,77.99424226,6.237914595,468.488471,Kharif
HASSAN,2007,46186,113954,59,33,8,27.09173588,71.46366541,6.496218274,251.1992147,Kharif
HASSAN,2009,41520,112020.96,56,39,5,26.14536714,69.5265516,6.049057544,287.5748914,Kharif
HASSAN,2009,41520,112020.96,41,51,8,34.42330984,79.88119416,7.100006065,323.2504123,Kharif
HASSAN,2005,46309,105878,50,45,5,33.59661319,63.08016471,6.516362802,424.1140483,Kharif
HASSAN,2005,46309,105878,49,34,17,32.90856545,74.5925629,7.165719471,478.2988377,Kharif
HASSAN,2010,35785,105364,41,46,13,26.65616579,73.10556327,7.238600554,303.5331364,Kharif
HASSAN,2010,35785,105364,54,40,6,28.21381551,78.34658479,6.450182674,441.5698008,Kharif
HASSAN,2012,48265,105184,50,39,11,29.41877697,64.59061221,6.179177851,498.2409093,Kharif
HASSAN,2012,48265,105184,45,36,19,29.69159806,79.06113396,6.816849844,220.1394353,Kharif
HASSAN,2002,45807,76209,53,31,16,26.18344455,66.81457432,6.498868219,416.1247321,Kharif
HASSAN,2002,45807,76209,56,34,10,25.45795188,81.85428896,7.241799072,241.4073518,Kharif
HASSAN,2003,37991,63113,52,30,18,33.49097245,87.06963425,7.016058994,105.3834271,Kharif
HASSAN,2003,37991,63113,54,40,6,26.12531385,62.75938109,7.12682718,414.4734668,Kharif
HASSAN,2010,10790,29009,45,43,12,20.77576147,84.49774397,6.244841491,240.0810647,Rabi
HASSAN,1997,4744,12700,55,35,10,24.28209415,80.30025587,7.042299069,231.0863347,Rabi
HASSAN,1998,2937,7771,58,36,6,21.58711777,82.7883708,6.249050656,276.6552459,Rabi
HASSAN,1999,3189,6383,51,31,18,23.79391957,80.41817957,6.970859754,206.2611855,Rabi
HASSAN,2001,1952,4840,42,43,15,23.57943626,83.58760316,5.85393208,291.2986618,Rabi
HASSAN,2000,2006,4581,60,33,7,21.8652524,80.1923008,5.953933276,224.5550169,Rabi
HASSAN,2014,1752,3911,43,41,16,24.52783742,82.73685569,6.364134968,224.6757231,Rabi
HASSAN,2002,1830,3115,53,35,12,21.32504158,80.47476396,6.442475375,185.4974732,Rabi
HASSAN,2004,695,2857,47,45,8,21.94766735,80.97384195,6.012632591,213.3560921,Rabi
HASSAN,2009,1110,2255,42,31,27,24.52922681,80.54498576,7.070959995,260.2634026,Rabi
HASSAN,2011,523,1388,52,37,11,22.30157427,80.64416466,6.043304899,197.9791215,Rabi
HASSAN,2003,793,1318,41,35,24,25.15745531,83.11713476,5.070175667,231.3843163,Rabi
HASSAN,2005,651,1123,49,39,12,21.0525355,82.67839517,6.254028451,233.1075816,Rabi
HASSAN,2013,453,1007,44,43,13,22.17931888,80.33127223,6.357389366,200.0882787,Rabi
HASSAN,2006,373,944,56,34,10,23.48381344,81.33265073,7.375482851,224.0581164,Rabi
HASSAN,2008,300,604,45,47,8,26.35927159,84.04403589,6.286500176,271.3586137,Rabi
HASSAN,2007,220,446,57,33,10,25.0756354,80.52389148,7.778915154,257.0038865,Rabi
HASSAN,2012,26,67,53,39,8,21.44653958,84.94375962,5.824709117,272.2017204,Rabi
HASSAN,1999,54588,153597,53,32,15,27.93587277,64.55123788,6.299246414,112.1528628,Summer
HASSAN,1997,53948,147084,51,31,18,29.13182509,71.17385817,7.306325084,467.0765666,Summer
HASSAN,2001,52286,132604,48,32,20,27.01631226,69.37259648,6.641262807,273.8423387,Summer
HASSAN,2000,54598,131867,52,32,16,31.47878133,63.28802512,6.111940962,302.7198484,Summer
HASSAN,1998,55878,129213,48,45,7,28.45413499,86.22016382,6.83528554,209.2255178,Summer
HASSAN,2000,11638,33622,46,47,7,28.72222185,63.53834257,6.098838619,156.3746974,Summer
HASSAN,1997,8904,27796,49,46,5,26.86414662,70.08028239,7.397102879,134.2662698,Summer
HASSAN,1999,9635,23954,56,30,14,34.97104298,63.69780771,7.220878228,391.4861975,Summer
HASSAN,1998,7869,19264,49,36,15,34.93260021,86.48858158,6.807045914,235.8876208,Summer
HASSAN,2008,5531,14739,42,33,25,33.87508438,74.09341052,7.475071286,361.3716333,Summer
HASSAN,2007,6019,14249,42,47,11,31.37037247,79.99146546,6.144336118,443.6561897,Summer
HASSAN,2009,5029,13755,41,40,19,34.97709145,84.90111068,6.5183053,461.761731,Summer
HASSAN,2010,5170,13364,57,36,7,25.07856395,87.58947088,6.901928644,452.03879,Summer
HASSAN,2005,5572,12455,45,48,7,31.64479445,62.26799726,7.032514744,186.3280721,Summer
HASSAN,2006,2850,8160,41,34,25,31.274209,76.03140016,7.411066759,456.8540477,Summer
HASSAN,2001,2928,6693,57,32,11,26.10382772,63.41265492,6.392141976,313.0547528,Summer
HASSAN,2011,1895,4710,40,35,25,27.01631226,69.37259648,6.641262807,273.8423387,Summer
HASSAN,2004,1083,4042,60,31,9,27.29919935,73.34483608,6.368886479,103.5132064,Summer
HASSAN,2013,1086,3746,53,42,5,32.0732566,82.92923588,6.246745119,371.1659619,Summer
HASSAN,2003,749,3258,52,34,14,32.24958432,86.82016988,6.107954499,493.4856757,Summer
HASSAN,2002,1147,2880,47,36,17,31.35973467,80.06208543,6.233114674,363.6669035,Summer
HASSAN,2012,1003,2529,60,35,5,27.97929642,65.86750695,6.088390613,179.4170919,Summer
HASSAN,2014,667,1814,53,33,14,28.96811611,72.16052796,6.992237235,184.8166807,Summer
HAVERI,2000,54985,112869,42,51,7,26.4192891,67.57233537,6.263718341,388.3806335,Kharif
HAVERI,2000,54985,112869,40,55,5,26.21826274,71.83865428,7.48953239,314.7533302,Kharif
HAVERI,2000,54985,112869,49,41,10,31.71650354,72.87167767,6.271675241,446.4680988,Kharif
HAVERI,2011,44761,102249,45,34,21,30.07757085,63.47280868,7.085346393,347.8971108,Kharif
HAVERI,2013,41051,101006,44,35,21,25.90562119,64.89941304,7.175435089,379.7513357,Kharif
HAVERI,2014,39894,99031,45,43,12,33.04390637,73.81429516,6.450004724,387.8580587,Kharif
HAVERI,2007,37740,92017,44,30,26,29.69100615,85.21855458,6.323428372,312.1696911,Kharif
HAVERI,2007,37740,92017,47,46,7,26.25290547,79.07342253,6.253447029,448.0726529,Kharif
HAVERI,2007,37740,92017,49,41,10,32.3357081,69.39607135,7.334984118,252.6482237,Kharif
HAVERI,1999,53741,89761,50,40,10,34.43993216,80.46470431,6.134610352,289.2127175,Kharif
HAVERI,2010,44996,89319,60,35,5,25.45795188,81.85428896,7.241799072,241.4073518,Kharif
HAVERI,2010,44996,89319,46,30,24,34.37027057,81.91672224,6.844353565,298.9065169,Kharif
HAVERI,2010,44996,89319,45,41,14,34.42330984,79.88119416,7.100006065,323.2504123,Kharif
HAVERI,1998,52395,78129,57,30,13,26.36779376,64.69908132,6.506086861,435.8969918,Kharif
HAVERI,2006,36385,68978,54,33,13,26.75694977,84.14770492,6.656588802,246.28965,Kharif
HAVERI,2006,36385,68978,42,50,8,32.14007757,61.79457539,6.115654953,475.6223352,Kharif
HAVERI,2006,36385,68978,49,38,13,26.43377694,76.34020091,6.601684242,221.1193143,Kharif
HAVERI,2008,46954,56650,43,49,8,34.56871716,85.96945681,6.042829282,387.0176947,Kharif
HAVERI,2008,46954,56650,52,37,11,31.80134718,84.94473134,6.033842493,485.3604066,Kharif
HAVERI,2008,46954,56650,51,44,5,26.08981963,63.81127494,7.333591295,116.7474061,Kharif
HAVERI,2005,26796,55400,60,34,6,33.21527757,69.03643599,7.29309393,394.5436277,Kharif
HAVERI,2005,26796,55400,49,43,8,29.74528021,76.87425861,7.424566842,313.1728046,Kharif
HAVERI,2005,26796,55400,40,39,21,29.17391399,75.04820604,6.198535738,281.7955273,Kharif
HAVERI,2009,43936,47582.69,48,32,20,27.09173588,71.46366541,6.496218274,251.1992147,Kharif
HAVERI,2009,43936,47582.69,52,38,10,31.79865542,72.51823502,6.501149643,396.8834703,Kharif
HAVERI,2009,43936,47582.69,57,38,5,27.55666641,86.97230102,6.532585895,324.5714499,Kharif
HAVERI,2004,34035,43973.22,54,37,9,33.51207335,69.49164523,6.042084226,217.7482771,Kharif
HAVERI,2012,46099,37313,41,45,14,31.29205168,61.72565827,6.841945636,221.7316692,Kharif
HAVERI,2001,56369,27476,48,37,15,29.17690618,73.90289721,6.711124144,225.6145066,Kharif
HAVERI,2001,56369,27476,58,33,9,33.31321927,67.28769377,7.456801322,397.6218704,Kharif
HAVERI,2001,56369,27476,58,33,9,32.295482,79.39745197,6.672312205,115.4918529,Kharif
HAVERI,2003,35641,24198,56,39,5,26.1558708,88.22094755,6.35336305,106.6293995,Kharif
HAVERI,2002,55222,23928,59,32,9,31.36874988,83.1759622,6.105782713,401.0808744,Kharif
HAVERI,2002,55222,23928,56,34,10,33.42558276,79.14731893,7.000012153,256.8074359,Kharif
HAVERI,2002,55222,23928,45,36,19,28.42910047,89.93214086,6.254578109,321.4873693,Kharif
HAVERI,2002,53,111,46,36,18,20.26707606,81.63895217,5.01450727,270.4417274,Rabi
HAVERI,2013,7312,21110,45,30,25,33.65338947,65.32984917,7.17274929,231.7932761,Summer
HAVERI,2014,6285,19345,44,31,25,29.13182509,71.17385817,7.306325084,467.0765666,Summer
HAVERI,2010,5931,17833,58,30,12,26.4267485,77.90106475,6.867700269,379.4134802,Summer
HAVERI,2011,4917,16340,41,49,10,28.69823892,67.03409316,6.607050702,236.0754167,Summer
HAVERI,2008,4715,15131,53,41,6,32.26625167,88.50926688,6.241527953,213.4265336,Summer
HAVERI,2005,4621,14667,52,38,10,32.24697293,86.38037691,6.618760916,448.6350451,Summer
HAVERI,2004,3278,14664,59,34,7,28.89906515,89.37224187,6.750049468,122.4318537,Summer
HAVERI,2009,6059,12652,46,39,15,28.33375957,82.43355503,6.814192371,272.7962258,Summer
HAVERI,2007,4127,12395,55,38,7,29.39588063,82.98775313,6.040513408,111.2091179,Summer
HAVERI,2006,3172,10719,46,38,16,27.49776247,82.69324477,6.474935935,381.5830252,Summer
HAVERI,2012,4592,9301,40,35,25,29.67708067,68.83555185,6.956171785,438.7421345,Summer
HAVERI,2003,1467,5385,42,37,21,28.40739237,67.91417795,7.076845226,175.8846671,Summer
HAVERI,1998,1980,5204,59,36,5,32.33153864,70.4661507,7.291137078,355.708684,Summer
HAVERI,1999,1931,4822,44,42,14,31.08291337,68.80840291,7.33255245,345.0595183,Summer
HAVERI,2000,1758,4506,46,48,6,27.05783665,83.93846186,6.486684374,149.8343938,Summer
